claim_label,slice_name,slice_value,action_n,decision_n,mean,mean_regret,mean_threshold_mass,mean_lower_tail_mass,actual_action_rate,best_mean_rate,best_threshold_rate,safest_tail_rate
ch04_partner_safe_count_donation_current_control,decl,threes,81,73,14.454923695988125,1.7840107914842205,0.5124074079924159,0.12691357977872278,0.6049382716049383,0.6172839506172839,0.6790123456790124,0.654320987654321
ch04_partner_safe_count_donation_current_control,decl,twos,100,89,15.128303741812706,1.1781616857647896,0.5334999978728593,0.09540000041946768,0.65,0.66,0.69,0.7
ch04_partner_safe_count_donation_current_control,later_seats_remaining,0,69,63,16.13201927598836,1.0265418187431667,0.48376811544100445,0.02557971026154532,0.7536231884057971,0.782608695652174,0.8115942028985508,1.0
ch04_partner_safe_count_donation_current_control,later_seats_remaining,1,534,465,13.899579231826108,1.7963082640805048,0.5023595513095765,0.1266104871117639,0.5973782771535581,0.5955056179775281,0.653558052434457,0.6722846441947565
ch04_partner_safe_count_donation_current_control,seat_role,bidder_partner,603,528,14.155032570212832,1.7082255365045904,0.5002321730758593,0.11504975145228614,0.615257048092869,0.6169154228855721,0.6716417910447762,0.7097844112769486
ch04_partner_safe_count_donation_current_control,sets_now_label,false,603,528,14.155032570212832,1.7082255365045904,0.5002321730758593,0.11504975145228614,0.615257048092869,0.6169154228855721,0.6716417910447762,0.7097844112769486
ch04_partner_safe_count_donation_current_control,team,offense,603,528,14.155032570212832,1.7082255365045904,0.5002321730758593,0.11504975145228614,0.615257048092869,0.6169154228855721,0.6716417910447762,0.7097844112769486
ch04_partner_safe_count_donation_current_control,trick_idx,0,269,230,13.959844824993034,1.4869741415224111,0.5142565067774412,0.14269516762816883,0.6394052044609665,0.620817843866171,0.6617100371747212,0.6319702602230484
ch04_partner_safe_count_donation_current_control,trick_idx,1,117,100,16.466582796767227,2.51435130656275,0.5529914534149262,0.11188034145718712,0.48717948717948717,0.49572649572649574,0.5213675213675214,0.5982905982905983
ch04_partner_safe_count_donation_current_control,trick_idx,2,46,39,14.571438729763031,2.8171989269878552,0.5404347831626302,0.11402173994271003,0.4782608695652174,0.5652173913043478,0.5217391304347826,0.717391304347826
ch04_partner_safe_count_donation_current_control,trick_idx,3,55,49,15.481222213398327,1.2890441352670843,0.5410000016574156,0.07181818200783296,0.6,0.6,0.6727272727272727,0.8545454545454545
ch04_partner_safe_count_donation_current_control,trick_idx,4,53,50,12.534751685722819,1.2423650093798368,0.48820754449884846,0.0832075463994494,0.660377358490566,0.6792452830188679,0.8490566037735849,0.8679245283018868
ch04_partner_safe_count_donation_current_control,trick_idx,5,38,35,9.002460276217837,1.8302875788588273,0.3188157899207191,0.11302631779720909,0.7105263157894737,0.7105263157894737,0.9210526315789473,0.9736842105263158
ch04_partner_safe_count_donation_current_control,trick_idx,6,25,25,13.020298461914063,0.0,0.24,0.0,1.0,1.0,1.0,1.0
ch04_partner_safe_count_donation_current_control,trick_position,2,534,465,13.899579231826108,1.7963082640805048,0.5023595513095765,0.1266104871117639,0.5973782771535581,0.5955056179775281,0.653558052434457,0.6722846441947565
ch04_partner_safe_count_donation_current_control,trick_position,3,69,63,16.13201927598836,1.0265418187431667,0.48376811544100445,0.02557971026154532,0.7536231884057971,0.782608695652174,0.8115942028985508,1.0
