claim_label,slice_name,slice_value,action_n,decision_n,mean,mean_regret,mean_threshold_mass,mean_lower_tail_mass,actual_action_rate,best_mean_rate,best_threshold_rate,safest_tail_rate
ch04_partner_unsafe_count_to_defense,decl,fives,6,6,-11.505246639251709,6.2142118612925215,0.0,0.1908333400885264,0.5,0.5,0.8333333333333334,0.8333333333333334
ch04_partner_unsafe_count_to_defense,decl,fours,11,11,-18.057665651494805,8.67464891347018,0.0695454545149749,0.6313636384227059,0.36363636363636365,0.2727272727272727,0.45454545454545453,0.45454545454545453
ch04_partner_unsafe_count_to_defense,decl,ones,9,7,-11.10023315747579,12.252045432726542,0.07777777893675698,0.45499999655617607,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
ch04_partner_unsafe_count_to_defense,decl,sixes,12,12,-9.209164891391993,8.107512965798378,0.05958333114782969,0.3958333308498065,0.4166666666666667,0.5,0.5833333333333334,0.8333333333333334
ch04_partner_unsafe_count_to_defense,decl,threes,5,5,-15.295640993118287,9.75216565132141,0.12199999690055847,0.5379999995231628,0.4,0.4,0.4,0.4
ch04_partner_unsafe_count_to_defense,decl,twos,15,11,-17.571053314208985,5.941401608784994,0.024666666860381763,0.5980000019073486,0.3333333333333333,0.3333333333333333,0.4,0.6
ch04_partner_unsafe_count_to_defense,later_seats_remaining,0,14,14,-19.984835113797867,4.16123140496867,0.0017857143123235022,0.6828571377055985,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571
ch04_partner_unsafe_count_to_defense,later_seats_remaining,1,20,18,-14.948455715179444,10.821630293130875,0.018749999767169356,0.49475000202655794,0.2,0.25,0.25,0.5
ch04_partner_unsafe_count_to_defense,later_seats_remaining,2,34,29,-11.387271864887547,9.522196382284164,0.09926470511538141,0.42749999989481535,0.2647058823529412,0.23529411764705882,0.38235294117647056,0.4117647058823529
ch04_partner_unsafe_count_to_defense,seat_role,bidder_partner,68,61,-14.204765430925523,8.80065474308589,0.055514705435865945,0.49985294065931263,0.3382352941176471,0.3382352941176471,0.4411764705882353,0.5294117647058824
ch04_partner_unsafe_count_to_defense,sets_now_label,false,68,61,-14.204765430925523,8.80065474308589,0.055514705435865945,0.49985294065931263,0.3382352941176471,0.3382352941176471,0.4411764705882353,0.5294117647058824
ch04_partner_unsafe_count_to_defense,team,offense,68,61,-14.204765430925523,8.80065474308589,0.055514705435865945,0.49985294065931263,0.3382352941176471,0.3382352941176471,0.4411764705882353,0.5294117647058824
